,dec,ra,psi,phase,redshift,mass_1,mass_2,geocent_time,luminosity_distance,theta_jn
27696,1.370641658,3.027672844,5.930227612,4.040147946,3.466302824,11.88163955,8.706334753,1132100279,30851.36817,1.184385813
68398,-0.676390723,5.183492397,4.220413395,1.413014801,1.133255172,10.61485557,5.735004455,1122011575,7828.907263,0.885644433
72366,-0.75044481,5.560551981,0.131807409,1.714467417,4.43460403,17.21108247,35.0939875,1135191311,41370.68018,0.85776452
42374,0.502287894,0.164671489,1.367246057,5.719277142,1.696276272,27.48291223,9.28156887,1110278687,12914.00145,2.41685309
987,0.425144043,2.070805136,2.031284894,5.266124952,2.575785473,15.577942,5.369884619,1115209758,21556.96561,1.260764143
78382,0.206121953,0.832933591,1.48163891,5.442138605,1.016843911,19.72823293,5.360029327,1120955961,6842.25147,2.204976057
82281,-0.31541276,0.66819946,2.875667302,5.033805474,1.014092378,15.95811374,8.429743972,1124534602,6819.260714,0.598421659
87875,0.562143212,5.01849734,0.85880803,5.527534809,2.985581905,51.07555589,48.61347258,1104396653,25779.84154,2.706037053
72884,-0.590121823,0.005802331,2.518380316,2.507534466,1.726097105,8.733460142,10.82716852,1127297452,13195.10024,2.043822634
925,-0.224083387,2.581740373,0.813022124,4.788732627,1.577709891,41.61596715,5.729405845,1124123669,11806.68577,1.299009358
97988,1.041046076,6.055081218,4.841061331,0.754202397,1.590306441,8.257227846,5.107260704,1127301858,11923.51704,0.855991656
70781,0.197624943,2.780131349,4.998339851,4.777139334,3.050042601,29.40422179,6.158514905,1126688317,26453.01096,2.261131708
9916,0.212573532,5.413389484,3.103196848,3.863046737,1.884015663,15.22286185,14.24264917,1128192994,14699.8189,1.620736678
37326,1.200402242,2.577389519,0.444956477,2.986114446,3.327754205,30.21279867,5.548415152,1105567195,29377.997,2.150668156
23769,-0.912342764,3.908431337,4.58702699,2.657147107,4.046103672,22.7914193,5.551784482,1106175123,37107.20035,1.743196829
42097,-0.664645792,1.515388807,5.224974224,3.790461557,2.777639012,19.73988083,14.5146115,1105191204,23624.27586,1.065501939
26279,0.311187371,5.128183058,1.012245626,2.748653581,0.851981784,48.03391783,7.280761018,1112350970,5494.422741,2.08570201
43817,0.302201926,0.819244409,3.286230459,5.465913537,2.177789887,18.76416322,34.4844888,1107202372,17563.84878,0.764425902
15795,-0.435841116,2.821952368,1.813573786,4.966128773,0.461648353,7.121307073,9.581244861,1133714889,2601.584422,1.404670614
58369,0.141004211,3.76150172,2.707169236,4.886600914,3.285500799,26.01365087,5.890986192,1117862575,28930.47179,1.41488277
46417,0.086977679,5.05369701,5.173195427,0.557667943,1.447786478,9.135544773,13.5666381,1120510310,10613.66699,1.423217986
51676,0.729410972,5.115587474,1.004533273,3.168165251,1.253412212,6.198418503,31.40728876,1120764208,8873.76077,1.70583144
18607,-1.028441146,2.569186133,4.55026062,0.69899161,3.280288872,35.57124146,20.7224987,1119146755,28875.32997,1.803590788
31718,1.060195179,5.750886923,1.592940395,0.122315048,1.139636303,10.43864621,15.29432621,1128836022,7883.747467,2.357025151
85229,0.083814202,1.352443442,1.947112283,4.573480249,0.987188414,8.015629683,6.390817193,1121510827,6595.30583,1.796991086
73014,-1.176368213,0.589438369,0.231898397,2.256384809,1.421153239,8.40346832,18.38344208,1113879149,10371.93821,1.353955952
17082,0.011422448,5.007500618,4.409136256,4.220077198,7.958322752,13.63794604,9.066087552,1116785682,81826.08641,1.448432118
62927,0.109023635,1.773493341,5.240391436,3.205011834,1.490857611,6.962469177,5.184924923,1105613780,11006.67608,2.478418946
78602,-0.123189573,0.388299036,4.783874266,3.591931072,0.888128416,59.97156341,39.09962201,1121150689,5784.531695,0.518947087
58932,1.098505051,0.069252569,4.924670803,1.410566996,2.140527681,6.841279922,9.277936908,1107806666,17196.31244,1.721318012
82420,-0.648862635,4.494666029,4.754074375,0.934834901,2.587686973,5.205983784,9.005562605,1105572147,21678.12512,1.918668273
42542,0.280552382,0.967475815,4.481449353,1.620580924,1.195197048,7.52211651,6.412819839,1123193946,8364.373939,1.806584822
92788,-0.75439626,3.219102012,3.871221972,1.997781103,1.46882798,13.04072355,11.99366895,1106393506,10805.34549,1.933343642
62834,-1.275631305,1.508365192,0.394692943,6.149122335,2.994433983,23.38491318,15.20317432,1114078086,25872.15001,0.927101715
97497,0.370316601,0.342195471,2.26892624,2.909395356,1.904161398,15.59655931,7.211420554,1114051488,14893.6358,2.59654881
3032,0.755773956,0.986500991,0.413445212,3.727033935,2.925244978,21.29830013,17.59706692,1108677298,25151.8178,2.298179585
16349,-1.110519374,4.328996957,1.542955739,2.227829403,3.217024506,13.1711943,12.80285211,1112600501,28207.0651,2.361480634
49304,-0.406631973,4.707419187,3.423852887,5.153400975,1.664365706,9.842893956,41.7851686,1131419007,12614.33473,1.057187626
94355,-0.612276031,4.166482495,2.334881252,1.901127268,1.195114504,28.88029126,16.47052394,1111345301,8363.655816,1.383663884
83481,-0.952945622,3.122708293,3.938039,2.735792436,3.09981708,9.362792237,39.18960043,1131162821,26974.34297,2.728466166
31212,-0.140370914,5.48193063,3.610265279,1.815683842,0.850666241,25.64619906,13.18962237,1106958553,5483.925149,2.487022328
83986,0.040792849,5.746770032,5.521739312,0.547440032,0.950390154,9.919844092,23.95795294,1130278458,6291.52793,0.925690682
69386,0.252845477,3.201211258,2.361254883,3.544796585,2.49973683,9.622822029,5.086001569,1130492354,20785.04154,1.378380667
11157,-0.041891532,2.56588788,5.076817912,1.407731852,1.149977013,5.470968797,6.338531746,1110336629,7972.776389,2.265628625
30249,0.494334849,2.551905137,0.310854694,3.343943005,1.682086051,8.148614838,7.192816197,1121463861,12780.59762,1.483281508
61953,-0.613017912,3.149956116,5.324560109,5.366297536,0.853232408,10.85485724,8.254185234,1132695199,5504.406316,2.121390408
6589,1.273096916,0.252816612,2.341878766,3.788620892,2.881271198,5.187202789,5.315721684,1133156051,24695.41098,1.887291888
98351,0.477973893,3.353395182,3.051437296,2.942014692,2.150935129,25.49725248,22.95781784,1113636751,17298.84855,1.808656798
50059,0.439349487,2.488721299,1.109374005,2.300309881,0.709554005,5.970848497,12.01542911,1104154414,4384.432676,1.852446669
94650,-0.333568327,6.215447019,5.631818707,2.014182992,1.540753886,24.63240816,9.717896461,1118070193,11465.0814,1.480970424
7539,-0.878572427,5.864894298,1.255663701,1.942286236,2.498191527,59.78938711,18.31292615,1123466159,20769.39734,1.680335805
8788,0.278183947,0.333837953,1.100051874,3.485709249,1.768189055,8.68767566,6.086736166,1125481002,13593.56302,0.921997879
86913,-0.506599908,5.319017591,2.501973928,0.936067335,1.358560678,9.537486244,23.40183349,1106831069,9807.865207,1.59251707
78203,-1.20214019,2.185056919,2.347349598,2.738626011,1.61976349,37.20858263,5.042516818,1113974040,12197.49409,1.529086052
71262,-0.613957374,6.245740096,3.458464595,2.384231246,1.68942683,7.106945491,8.78074929,1124484295,12849.58011,1.526572762
71450,0.279547286,0.758509815,5.154425416,4.623891448,0.593710711,5.396783016,7.871821035,1115966076,3525.282828,0.932717752
72406,-0.096713671,5.978861946,1.748807768,2.671185611,1.443240579,10.07699492,8.466810431,1110490532,10572.33675,0.793530753
99118,0.117653975,4.962708727,4.681937876,5.271264962,3.041223418,9.498681988,6.657051214,1114850080,26360.77801,2.607626996
91147,0.334921181,3.306535858,5.657003381,2.479548989,3.107778915,9.814828716,5.317605356,1132816323,27057.85603,1.367951101
44581,0.191663084,4.985963341,5.388063463,4.324392934,1.732881958,34.50607327,32.32158998,1118377425,13259.19614,2.843158239
94049,-0.638645586,2.048057361,6.068711585,5.931428138,1.420829227,5.728756631,11.78639235,1127610093,10369.0036,1.016172497
52840,-0.965569478,5.792757828,6.199584536,4.759959357,2.327151642,23.86147916,23.22006509,1129610523,19048.44377,1.558947366
82686,-0.432736071,1.833561229,5.130175778,5.453137458,4.940759914,8.205081608,46.90584221,1120359880,46999.361,2.471514981
86322,0.806219962,5.655573461,3.711235745,2.817861479,0.732069872,32.97150391,21.51077144,1127919871,4556.177837,2.245461609
62634,-0.253500907,5.034528578,1.174743863,5.087491035,0.797695206,7.565896308,7.273794348,1104309828,5064.903852,2.119725696
99721,0.220238242,4.237974055,5.626012399,0.686046127,0.892335846,24.65068291,17.00297927,1107233816,5818.506379,1.448855214
36426,-0.533243969,1.359890091,0.972183025,3.840071319,3.113315756,37.1123562,8.090391685,1123759520,27115.95252,1.578715377
48210,0.785919424,0.260948437,0.266644101,0.11186839,1.736729126,7.77694485,5.64317584,1132165874,13295.56283,2.119751969
11408,0.655014259,0.981295121,1.091213832,2.168341,1.682752822,16.89584013,7.635019567,1120390358,12786.86079,2.639723953
89094,0.435453131,4.711108099,5.294395078,5.312725029,1.302804767,5.561617821,17.5635863,1122461057,9310.369366,1.553622025
61421,0.084400639,4.24003873,2.983022135,3.540838196,3.927887276,5.226963531,18.22519866,1118400214,35820.7064,0.987134074
79863,1.18823335,5.204545746,2.345245261,2.480399187,2.792255336,23.54699175,6.389954149,1130090273,23774.96117,1.102945504
28438,-0.375806074,4.487254546,1.883564097,3.122786732,1.487543958,17.05217455,6.00516886,1134820070,10976.35027,2.127626879
87502,-0.054345486,1.414293993,0.131030647,1.703810984,1.318693214,9.427448159,10.11255748,1127828670,9451.646649,2.448597974
46086,-0.037349047,1.182575002,3.981940434,2.076279486,0.500354257,5.239265319,5.674770453,1124265122,2865.625241,2.158642427
11914,1.209608312,0.17176251,5.765286008,0.297032023,2.819115798,7.63445293,42.41032936,1133811205,24052.21143,1.859513965
5421,0.628782982,0.760549976,1.340845728,1.188825323,3.022622821,15.43049053,12.48821893,1122224466,26166.38677,0.803248027
63218,1.094706032,5.113694158,0.366958606,5.551331989,2.010968095,57.43579367,8.871992449,1104430880,15927.7827,1.617717598
80235,0.623564074,6.163445658,0.211002824,3.091745728,1.731476674,47.94519512,5.778968337,1120265421,13245.91631,0.761891247
61274,0.222378387,5.610011126,2.336245579,5.392370336,1.750357763,16.42107409,14.69776868,1113731286,13424.52454,1.681432254
81618,0.474596197,3.929951262,2.259313392,1.533182397,1.144610893,19.41116711,20.01145424,1119550240,7926.551926,0.437052327
89870,0.108369236,5.89407374,1.106581174,4.557481258,0.293674167,55.54942893,28.6051195,1105348952,1528.333384,2.2872027
85747,-1.296678487,2.986669285,4.126774762,0.815671967,0.902414732,11.08081538,7.254241212,1131280380,5900.064376,0.950829363
59343,0.051356249,3.767343216,1.147929284,3.326096169,1.813610505,39.69572715,10.69015255,1106687115,14025.70611,1.040992886
45657,-0.999694907,5.197669464,6.195706271,0.87296758,1.69372312,5.166122995,5.178398251,1117293614,12889.98188,0.986646358
35043,-0.367627483,4.289885649,5.380319906,4.384317888,1.063779114,8.92927804,14.26781798,1105821834,7236.827661,0.402189748
31754,-0.386023529,1.079257248,1.737019228,3.339577199,2.715296294,6.350227855,13.3388017,1120890424,22983.02894,1.378362246
14117,1.272051177,4.751304989,2.529985792,3.806766397,1.09145933,12.34456479,30.48421927,1123149681,7471.60371,1.414844937
71545,-0.155641883,2.990009322,5.615508755,0.662646051,0.834305323,8.657319446,9.876948955,1126642926,5353.734508,2.393940019
928,-0.449085377,2.391511275,3.293654402,4.387066776,1.07723869,6.364504011,53.67807143,1125237931,7350.799901,2.156165119
4262,-0.88307606,3.88822387,1.151139454,2.035593985,1.68641658,31.89110658,31.64619255,1116885109,12821.28476,2.113867465
85167,0.303722607,2.797824656,5.919673656,3.909088094,0.473445216,8.96512101,16.16358922,1130162834,2681.443042,2.288521077
78720,1.259366753,5.893005642,2.122393551,1.122441983,1.292366711,55.40998361,36.04756126,1126201738,9217.773389,0.820541014
3219,-0.598444421,3.395964016,1.099166577,3.537116828,1.183173013,33.05092727,11.83803795,1132700847,8259.891832,2.103615118
63432,-0.628820638,0.719461028,0.454550018,3.600221464,1.51549614,8.317605113,28.13184414,1108490224,11232.62357,2.097345427
37595,0.632631792,0.070886402,2.979438158,1.302564845,4.689491763,8.120590674,5.349351578,1130486190,44195.31822,1.053943389
50050,0.297710131,3.908200358,0.685342612,3.130330467,0.979033969,6.605004148,7.92516891,1105594196,6527.732898,1.883359247
60813,-0.092497581,5.220540632,0.615734561,5.451051999,1.457044008,21.90859404,30.30981073,1106467366,10697.92335,2.745363057
71750,0.004742781,5.199196116,0.817721581,2.130193354,1.904253203,12.17950827,22.32875819,1110604077,14894.51996,1.532931797
50417,0.196681881,5.683072511,5.942605354,2.884686808,1.669426222,5.722109583,13.34684274,1107978496,12661.77811,1.280317744
67667,-0.254010066,1.510533922,0.022207593,4.992082945,3.709791644,30.09650164,8.534463969,1121466600,33461.62031,1.202169501
18751,0.515160488,0.319322355,3.104678626,2.379656121,1.143895235,10.84745835,9.607160094,1135037778,7920.391157,1.569267863
93126,-0.866953756,4.923749484,2.863480548,1.700867491,1.422096916,24.58966289,11.50541079,1107053479,10380.48604,2.172408038
24614,-1.116350958,1.226911853,4.427390424,0.057262024,1.761110038,13.10341269,29.07947608,1119305923,13526.41314,0.72110713
67909,-0.583185978,2.561454605,5.87900553,1.75619173,1.11129599,7.992579584,24.15322833,1107368595,7640.769218,0.246533979
90506,0.193488677,4.505329391,4.331674413,0.569071948,1.904853031,7.261233566,15.41568831,1135158299,14900.29699,2.22476589
30224,-0.585955444,3.377104116,2.856420656,6.268439699,6.123574423,6.794302003,24.49964953,1117055115,60424.23484,0.354978884
61180,-0.895887349,4.579703415,2.460509473,4.050147786,1.185557669,30.99558084,16.93014241,1129995982,8280.59288,1.644782522
3856,-0.812628002,2.482191419,2.73576333,4.022895952,0.977430402,16.25056118,9.231598295,1107306758,6514.461716,2.170025158
20721,-0.294044808,1.673003851,2.334573733,6.062572762,1.21202028,8.070892289,19.03555884,1116464307,8510.982786,1.820649026
42393,0.98443207,5.973068415,6.253611006,3.12702219,1.941786189,7.714151916,24.810703,1116713821,15256.68627,0.856105183
13274,0.693393025,3.865364519,3.898728814,3.828977209,2.996252701,17.16228639,17.66528522,1126416509,25891.12074,2.122494968
87204,0.915777032,2.322988423,4.54029339,2.948656482,2.38259335,22.04551319,5.433571912,1124265843,19603.93105,1.749377163
7210,0.572628957,3.74325931,2.006039642,4.707693651,3.806196144,9.438960313,37.2906277,1107084210,34502.04667,0.504715772
66906,0.265127715,1.121395919,5.651705422,1.89822719,5.354635745,6.740336432,42.06578593,1122029720,51656.915,1.707222195
97647,0.867206317,4.830336326,2.249704974,4.846397451,0.349053566,9.079488135,34.79396071,1127164260,1868.31078,1.53384359
64083,0.912526915,3.526887356,5.560367729,3.306402802,0.97018333,12.81011745,6.832708223,1130890040,6454.554762,1.237029355
91720,0.3660546,1.222135057,5.323815373,1.040075466,1.330955922,9.665012463,35.57935737,1115505417,9560.954448,2.290703638
84530,-0.266858316,2.005762911,6.095998975,3.478680166,3.624539341,27.65109504,39.61811693,1117574112,32544.77422,1.054025508
97999,0.235759614,3.520858704,0.155559768,4.181649588,1.545110484,8.478374301,6.173591707,1122942873,11505.26094,1.762349869
83690,-0.103291716,5.454085063,1.506409026,1.414889619,2.127150792,8.36030756,23.87203102,1127616405,17064.65643,0.34905426
65410,0.155776508,0.077111288,4.484012096,5.550339975,1.411355508,58.25666895,6.268054004,1130411320,10283.26566,0.310552229
98625,0.11785749,3.265615062,0.311605019,5.350806064,1.575277717,8.193458713,5.616724858,1120611002,11784.15057,1.839302904
30993,-1.035491462,5.463288866,2.817044742,6.029134212,2.295057505,7.097849245,23.6743956,1108114014,18727.95216,2.888687477
95616,-0.461127401,2.845290563,0.329456547,1.663682647,1.428233879,18.37119986,24.8726571,1123911089,10436.10564,1.289064682
90054,-0.304264202,1.214286229,0.800523274,1.500256438,4.899169275,40.05212003,5.932814812,1108642534,46533.94606,2.071442577
63038,1.471458289,3.38231256,4.129516812,5.8860671,0.778263489,15.0332638,26.01496705,1128803789,4913.037564,2.71454985
42236,0.364652289,3.872641052,1.777857003,2.465139625,4.460810658,7.095096047,35.9161902,1126492284,41660.1371,0.155320035
59428,0.011502374,1.574481747,1.665060817,3.753896515,1.448575913,23.83302363,31.45230052,1129357091,10620.84729,2.685779927
21671,0.006146559,1.629645856,5.358131353,2.727402774,0.607783724,7.51104176,7.636457301,1125316298,3627.358633,1.912122654
36159,0.70272948,1.945021423,5.420985549,5.018338215,2.258767356,7.26217119,22.77733186,1104650170,18366.52586,2.927508864
84304,-0.019366058,1.399133835,5.045046357,4.323790367,0.90858296,6.210252833,5.330913385,1131314917,5950.096118,2.147477291
79366,-1.102427491,1.98591351,1.80330379,5.408372467,1.833086941,6.243214287,6.092087319,1106844033,14211.6765,2.588081251
79519,1.401989289,3.649648433,4.96244012,2.427820511,2.11353544,11.62086736,25.87932787,1105143560,16930.81127,0.908919488
13868,-0.561985099,3.725028347,0.086000773,2.121533523,3.96166304,5.148548568,17.2342544,1113016918,36187.73,1.242512079
52348,-0.164347449,4.693221259,1.472055807,5.646657498,5.900022912,42.78693928,42.1419216,1118213441,57861.17875,1.793446143
36060,0.02394,2.015049075,2.980574701,3.395654938,3.074028937,9.177023198,10.85130898,1109911872,26704.07641,3.029943009
